count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
433;543;1357742481737;825;1;11;5;0;0;0;0;0;0;0;0;0;0
434;543;1357742601956;825;0;11;5;0;0;0;0;0;0;0;0;0;0
435;543;1357743288440;825;1;1;0;8;0;1;0;0;0;0;0;0;0
436;543;1357742661690;825;1;8;4;0;0;0;0;0;0;0;0;0;0
437;543;1357743634956;825;2;50;25;26;24;16;16;12;12;12;12;16;16
438;543;1357743083643;825;0;1;0;6;0;0;0;0;0;0;0;0;0
439;543;1357742907440;825;2;103;51;2;1;1;1;1;1;1;1;1;1
440;543;1357742063940;825;0;11;5;0;0;0;0;0;0;0;0;0;0
441;543;1357743329643;825;0;8;4;5;2;2;2;2;2;2;2;2;2
442;543;1357742423972;825;0;6;3;1;0;0;0;0;0;0;0;0;0
443;543;1357743791237;825;1;50;25;9;7;1;0;0;0;0;0;1;0
444;543;1357743380456;825;2;0;-1;4;4;0;0;0;0;0;0;0;0
445;543;1357742582315;825;0;8;4;0;0;0;0;0;0;0;0;0;0
446;543;1357742629737;825;0;38;19;5;5;5;5;5;5;5;5;5;5
447;543;1357743509487;825;1;52;26;8;8;8;8;8;8;8;8;8;8
448;543;1357743047456;825;0;53;26;8;8;8;8;8;8;8;8;8;8
449;543;1357743473097;825;0;3;1;10;1;1;1;1;1;1;1;1;1
450;543;1357742744050;825;0;6;3;0;0;0;0;0;0;0;0;0;0
451;543;1357743012581;825;1;8;4;6;4;2;2;2;2;2;2;2;2
452;543;1357742404190;825;4;50;25;2;0;0;0;0;0;0;0;0;0
453;543;1357743835393;825;0;2;1;11;1;1;1;1;1;1;1;1;1
454;543;1357742652612;825;3;50;25;11;8;0;0;0;0;0;0;0;0
455;543;1357743560722;825;0;9;4;6;6;6;6;6;6;6;6;6;6
456;543;1357742964472;825;2;50;25;50;43;36;32;22;21;22;21;24;21
457;543;1357742079753;825;1;3;1;1;0;0;0;0;0;0;0;0;0
458;543;1357744007065;825;1;8;4;2;0;0;0;0;0;0;0;0;0
459;543;1357742489550;825;0;24;12;0;0;0;0;0;0;0;0;0;0
460;543;1357743568550;825;0;1;0;3;0;0;0;0;0;0;0;0;0
461;543;1357742464253;825;0;6;3;3;1;1;1;1;1;1;1;1;1
462;543;1357744037628;825;0;4;2;1;0;0;0;0;0;0;0;0;0
463;543;1357742714534;825;0;7;3;3;1;1;1;1;1;1;1;1;1
464;543;1357742887878;825;1;38;19;5;5;5;5;5;5;5;5;5;5
465;543;1357743067159;825;2;50;25;44;38;24;20;17;16;17;16;19;16
466;543;1357743172034;825;1;3;1;6;1;1;1;1;1;1;1;1;1
467;543;1357742722393;825;0;8;4;8;7;6;6;5;5;5;5;5;5
468;543;1357743136362;825;1;5;2;11;1;6;1;1;1;1;1;4;1
