count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
506;599;1358267895322;11896;5;150;75;1;2;1;2;1;2;1;2;1;2
507;599;1358278828955;11896;664;529;264;64;8;4;4;3;3;4;4;3;3
508;599;1358287952777;11896;23;2507;1253;0;0;0;0;0;0;0;0;0;0
509;599;1358288325204;11896;5;206;103;1;2;1;2;1;2;1;2;1;2
510;599;1358268673237;11896;21;2294;1147;1;1;1;1;1;1;1;1;1;1
511;599;1358264436708;11896;12;2388;1194;5;4;5;4;5;4;5;4;5;4
512;599;1358263727611;11896;5;150;75;0;0;0;0;0;0;0;0;0;0
513;599;1358269268984;11896;6;150;75;0;0;0;0;0;0;0;0;0;0
514;599;1358268433350;11896;128;1848;924;14;1;12;1;1;1;1;1;4;1
515;599;1358281383118;11896;5;22;11;0;0;0;0;0;0;0;0;0;0
516;599;1358281885843;11896;4;7;3;0;0;0;0;0;0;0;0;0;0
517;599;1358269853301;11896;360;2135;1067;27;7;1;1;1;1;1;1;1;1
518;599;1358259445492;11896;10;2344;1172;3;3;3;3;3;3;3;3;3;3
519;599;1358260452706;11896;11;2623;1311;1;1;1;1;1;1;1;1;1;1
520;599;1358280498391;11896;107;2;-1;27;27;2;2;2;2;2;2;2;2
521;599;1358282503570;11896;6;21;10;0;0;0;0;0;0;0;0;0;0
522;599;1358262718921;11896;4;7;3;1;1;0;0;0;0;0;0;0;0
523;599;1358260514281;11896;2723;693;346;112;2;0;0;0;0;0;0;0;0
524;599;1358270990368;11896;5;150;75;0;0;0;0;0;0;0;0;0;0
525;599;1358262401206;11896;5;150;75;1;1;1;1;1;1;1;1;1;1
526;599;1358259605061;11896;113;1793;896;1;1;1;1;1;1;1;1;1;1
527;599;1358281504638;11896;1082;529;264;83;4;1;1;1;1;1;1;1;1
528;599;1358261573497;11896;6;667;333;1;1;1;1;1;1;1;1;1;1
529;599;1358259397581;11896;2865;309;154;64;38;38;38;38;38;38;38;38;38
530;599;1358270609687;11896;21;2294;1147;1;1;1;1;1;1;1;1;1;1
531;599;1358266399806;11896;42;2216;1108;4;4;4;4;4;4;4;4;4;4
532;599;1358266187527;11896;74;3232;1616;0;0;0;0;0;0;0;0;0;0
533;599;1358261460724;11896;786;145;72;48;1;0;0;0;0;0;0;0;0
534;599;1358278490739;11896;17;1855;927;30;30;30;30;30;30;30;30;30;30
535;599;1358267164102;11896;5;206;103;2;2;2;2;2;2;2;2;2;2
536;599;1358271899895;11896;10;2471;1235;32;32;32;32;32;32;32;32;32;32
537;599;1358269965262;11896;518;1796;898;127;50;10;11;6;7;6;7;8;9
538;599;1358271280322;11896;19;21;10;8;4;4;4;4;4;4;4;4;4
539;599;1358278401700;11896;94;373;186;3;1;1;1;1;1;1;1;1;1
540;599;1358271212125;11896;20;2294;1147;2;2;2;2;2;2;2;2;2;2
541;599;1358264818380;11896;128;2383;1191;8;2;3;2;2;2;2;2;3;2
542;599;1358265901221;11896;7;1096;548;11;11;11;11;11;11;11;11;11;11
543;599;1358282931448;11896;49;2;-1;34;34;2;2;2;2;2;2;2;2
544;599;1358278159474;11896;11;2390;1195;4;4;4;4;4;4;4;4;4;4
545;599;1358270392073;11896;48;3232;1616;4;3;2;2;2;2;2;2;2;2
546;599;1358269770430;11896;12;2539;1269;0;0;0;0;0;0;0;0;0;0
547;599;1358261187119;11896;13;2623;1311;4;4;4;4;4;4;4;4;4;4
548;599;1358265771323;11896;180;1850;925;13;4;2;2;2;2;2;2;2;2
549;599;1358278695137;11896;4;2;1;0;0;0;0;0;0;0;0;0;0
550;599;1358264342796;11896;1040;370;185;35;0;0;0;0;0;0;0;0;0
551;599;1358264793431;11896;1089;55;27;53;6;7;6;3;3;5;5;3;3
552;599;1358279559524;11896;45;2384;1192;1;0;1;0;1;0;1;0;1;0
553;599;1358261842374;11896;107;1796;898;5;5;0;1;0;1;0;1;0;1
554;599;1358264914864;11896;5;421;210;2;2;2;2;2;2;2;2;2;2
555;599;1358267548445;11896;16;196;98;19;2;18;2;2;2;2;2;12;2
556;599;1358280167932;11896;6;0;-1;0;0;0;0;392;392;0;0;0;0
557;599;1358260895076;11896;172;3232;1616;2;2;2;2;2;2;2;2;2;2
558;599;1358270058591;11896;367;2039;1019;2;1;0;0;0;0;0;0;0;0
559;599;1358288109085;11896;14;3233;1616;0;0;0;0;0;0;0;0;0;0
560;599;1358265132313;11896;666;529;-1;85;85;21;21;399;399;18;18;44;44
561;599;1358281639344;11896;20;2295;1147;1;1;1;1;1;1;1;1;1;1
562;599;1358279892476;11896;11;1861;930;0;0;0;0;0;0;0;0;0;0
563;599;1358268943397;11896;9;2011;1005;1;1;1;1;1;1;1;1;1;1
564;599;1358281412930;11896;12;204;102;1;1;1;1;1;1;1;1;1;1
565;599;1358263248553;11896;97;2090;1045;9;1;1;1;1;1;1;1;1;1
566;599;1358260564427;11896;2868;309;154;34;8;7;7;7;7;7;7;7;7
567;599;1358267804141;11896;607;1689;844;104;44;4;4;3;3;3;3;3;3
568;599;1358264944171;11896;5;150;75;1;1;1;1;1;1;1;1;1;1
569;599;1358270728824;11896;23;2507;1253;0;0;0;0;0;0;0;0;0;0
570;599;1358267610650;11896;846;2337;1168;0;0;0;0;0;0;0;0;0;0
571;599;1358267491528;11896;102;2;-1;27;27;2;2;2;2;2;2;2;2
572;599;1358288263213;11896;6;21;10;0;0;0;0;0;0;0;0;0;0
573;599;1358281535240;11896;5;150;75;0;0;0;0;0;0;0;0;0;0
574;599;1358269185449;11896;21;2294;1147;1;1;1;1;1;1;1;1;1;1
575;599;1358267059329;11896;21;2294;1147;2;2;2;2;2;2;2;2;2;2
576;599;1358270423422;11896;11;2538;1269;0;0;0;0;0;0;0;0;0;0
577;599;1358270700182;11896;198;2119;1059;1;1;1;1;1;1;1;1;1;1
578;599;1358280103051;11896;258;371;185;15;3;3;3;3;3;3;3;3;3
579;599;1358268793650;11896;745;1;0;15;0;0;0;0;0;0;0;0;0
580;599;1358269683050;11896;11;1;0;2;0;0;0;0;0;0;0;0;0
581;599;1358270151034;11896;172;3232;1616;1;1;1;1;1;1;1;1;1;1
582;599;1358288413196;11896;5;150;75;0;0;0;0;0;0;0;0;0;0
583;599;1358271683098;11896;11;2482;1241;3;4;3;4;3;4;3;4;3;4
584;599;1358262283778;11896;18;812;406;34;18;33;18;11;12;11;12;21;12
585;599;1358270453059;11896;10;1;0;2;0;0;0;0;0;0;0;0;0
586;599;1358266279460;11896;89;5;2;2;0;0;0;0;0;0;0;0;0
587;599;1358268490651;11896;21;2295;1147;1;1;1;1;1;1;1;1;1;1
588;599;1358259180933;11896;11;2296;1148;0;0;0;0;0;0;0;0;0;0
589;599;1358265467573;11896;21;2294;1147;1;1;1;1;1;1;1;1;1;1
590;599;1358282186507;11896;42;2216;1108;4;4;4;4;4;4;4;4;4;4
591;599;1358263131469;11896;5;150;75;1;2;1;2;1;2;1;2;1;2
592;599;1358266526103;11896;7;7;3;0;0;0;0;0;0;0;0;0;0
593;599;1358261330474;11896;36;2182;1091;2;1;1;1;1;1;1;1;1;1
594;599;1358271409132;11896;163;8;4;26;1;0;0;0;0;0;0;0;0
595;599;1358281595961;11896;10;2296;1148;1;2;1;2;1;2;1;2;1;2
596;599;1358282842703;11896;11;204;102;1;1;1;1;1;1;1;1;1;1
597;599;1358260423139;11896;499;2041;1020;11;1;1;1;1;1;1;1;1;1
598;599;1358266057271;11896;5;4;-1;2;2;2;2;392;392;2;2;2;2
599;599;1358262583375;11896;5;7;3;0;0;0;0;0;0;0;0;0;0

