count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
174;599;1357751727355;8906;2;1;0;1;0;0;0;0;0;0;0;0;0
175;599;1357752516652;8906;1;5;2;3;1;1;1;1;1;1;1;1;1
176;599;1357746521502;8906;14;142;71;10;2;2;2;2;2;2;2;2;2
177;599;1357752885291;8906;1;5;2;0;0;0;0;0;0;0;0;0;0
178;599;1357747845909;8906;1;3;1;1;1;0;0;0;0;0;0;0;0
179;599;1357747396267;8906;3;50;25;7;1;1;1;1;1;1;1;1;1
180;599;1357750532920;8906;2;5;2;0;0;0;0;0;0;0;0;0;0
181;599;1357747423412;8906;2;24;12;0;0;0;0;0;0;0;0;0;0
182;599;1357750588879;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
183;599;1357752419032;8906;2;11;5;6;2;2;2;2;2;2;2;2;2
184;599;1357752364597;8906;2;4;2;0;0;0;0;0;0;0;0;0;0
185;599;1357746888983;8906;3;2;1;3;1;1;1;1;1;1;1;1;1
186;599;1357747066095;8906;2;8;4;2;1;2;1;2;1;2;1;2;1
187;599;1357748628277;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
188;599;1357751042753;8906;1;7;3;1;0;0;0;0;0;0;0;0;0
189;599;1357746047247;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
190;599;1357746819145;8906;2;19;9;12;0;2;0;0;0;0;0;0;0
191;599;1357750574117;8906;1;1;0;1;0;0;0;0;0;0;0;0;0
192;599;1357752177349;8906;1;4;2;0;0;0;0;0;0;0;0;0;0
193;599;1357749979371;8906;2;1;0;1;0;0;0;0;0;0;0;0;0
194;599;1357753395572;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
195;599;1357746615716;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
196;599;1357753917950;8906;3;3;1;8;0;0;0;0;0;0;0;0;0
197;599;1357753655113;8906;2;20;10;1;0;1;0;0;0;0;0;0;0
198;599;1357751490393;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
199;599;1357746131336;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
200;599;1357747982550;8906;2;20;10;1;0;0;0;0;0;0;0;0;0
201;599;1357748202000;8906;2;2;1;2;0;0;0;0;0;0;0;0;0
202;599;1357748763710;8906;1;8;4;0;0;0;0;0;0;0;0;0;0
203;599;1357749938612;8906;1;8;4;1;1;1;1;1;1;1;1;1;1
204;599;1357749855865;8906;1;4;2;0;0;0;0;0;0;0;0;0;0
205;599;1357753188518;8906;2;4;2;0;0;0;0;0;0;0;0;0;0
206;599;1357753877668;8906;1;5;2;0;0;0;0;0;0;0;0;0;0
207;599;1357748038548;8906;1;1;0;6;0;5;0;0;0;0;0;5;0
208;599;1357748614936;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
209;599;1357747531852;8906;1;4;2;0;0;0;0;0;0;0;0;0;0
210;599;1357746440909;8906;14;250;125;4;3;4;3;4;3;4;3;4;3
211;599;1357749133869;8906;1;6;3;0;0;0;0;0;0;0;0;0;0
212;599;1357748051755;8906;2;11;5;7;1;1;1;1;1;1;1;1;1
213;599;1357753117392;8906;1;3;1;1;0;0;0;0;0;0;0;0;0
214;599;1357748900398;8906;1;76;38;0;0;0;0;0;0;0;0;0;0
215;599;1357746062629;8906;1;62;31;5;5;5;5;5;5;5;5;5;5
216;599;1357753726103;8906;3;475;237;2;2;2;2;2;2;2;2;2;2
217;599;1357746832515;8906;2;19;9;2;2;2;2;2;2;2;2;2;2
218;599;1357750519769;8906;3;31;15;5;1;1;1;1;1;1;1;1;1
219;599;1357746386585;8906;2;24;12;0;0;0;0;0;0;0;0;0;0
220;599;1357753063615;8906;2;56;28;3;3;3;3;3;3;3;3;3;3
221;599;1357749515676;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
222;599;1357749270776;8906;3;4;2;0;0;0;0;0;0;0;0;0;0
223;599;1357746930904;8906;3;22;11;11;8;1;1;1;1;1;1;1;1
224;599;1357749651082;8906;2;9;4;1;1;0;0;0;0;0;0;0;0
225;599;1357752733068;8906;3;31;15;17;6;1;1;1;1;1;1;1;1
226;599;1357747750551;8906;2;2;1;1;0;0;0;0;0;0;0;0;0
227;599;1357750410038;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
228;599;1357753050647;8906;2;62;31;3;2;3;2;3;2;3;2;3;2
229;599;1357751504474;8906;15;145;72;2;0;0;0;0;0;0;0;0;0
230;599;1357751823612;8906;2;1;0;1;0;0;0;0;0;0;0;0;0
231;599;1357751920085;8906;2;1;0;2;0;1;0;0;0;0;0;1;0
232;599;1357752624626;8906;1;1;0;1;0;0;0;0;0;0;0;0;0
233;599;1357752108575;8906;5;64;32;1;0;0;0;0;0;0;0;0;0
234;599;1357752543830;8906;1;62;31;6;6;6;6;6;6;6;6;6;6
235;599;1357745925221;8906;1;20;10;1;1;1;1;1;1;1;1;1;1
236;599;1357753863015;8906;2;1;0;4;0;0;0;0;0;0;0;0;0
237;599;1357749774957;8906;2;4;2;0;0;0;0;0;0;0;0;0;0
238;599;1357752831584;8906;2;9;4;4;3;2;2;2;2;2;2;2;2
239;599;1357751096748;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
240;599;1357753159900;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
241;599;1357752817254;8906;1;1;0;0;0;0;0;0;0;0;0;0;0
242;599;1357745703594;8906;1;2;1;2;0;0;0;0;0;0;0;0;0
243;599;1357753822852;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
244;599;1357748326282;8906;5;2;-1;11;11;2;2;1037;1037;3;3;1;1
245;599;1357753327393;8906;2;18;9;6;0;0;0;0;0;0;0;0;0
246;599;1357745911399;8906;2;31;15;18;9;13;8;9;8;9;8;12;8
247;599;1357750726453;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
248;599;1357747245029;8906;2;2;1;2;0;0;0;0;0;0;0;0;0
249;599;1357752665351;8906;2;2;1;1;1;0;0;0;0;0;0;0;0
250;599;1357752461702;8906;1;19;9;2;2;2;2;2;2;2;2;2;2
251;599;1357753037571;8906;2;14;7;1;1;1;1;1;1;1;1;1;1
252;599;1357748970404;8906;2;19;9;2;2;2;2;2;2;2;2;2;2
253;599;1357747681938;8906;2;4;2;19;0;0;0;0;0;0;0;0;0
254;599;1357748133766;8906;2;4;2;0;0;0;0;0;0;0;0;0;0
255;599;1357746426866;8906;1;2;1;1;0;0;0;0;0;0;0;0;0
256;599;1357753464186;8906;3;2;1;11;0;3;0;0;0;0;0;2;0
257;599;1357748120316;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
258;599;1357750271556;8906;4;27;-1;20;20;13;13;1039;1039;10;10;15;15
259;599;1357752571142;8906;2;6;3;8;2;4;0;0;0;0;0;4;0
260;599;1357749897218;8906;3;11;5;4;2;2;2;2;2;2;2;2;2
261;599;1357751670727;8906;2;99;49;0;0;0;0;0;0;0;0;0;0
262;599;1357753435411;8906;2;6;3;1;1;1;1;1;1;1;1;1;1
263;599;1357751204413;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
264;599;1357751795417;8906;3;4;2;1;1;1;1;1;1;1;1;1;1
265;599;1357749080028;8906;11;56;28;7;1;3;0;0;0;0;0;1;0
266;599;1357751083344;8906;1;14;7;1;1;1;1;1;1;1;1;1;1
267;599;1357753131218;8906;2;3;1;1;1;0;0;0;0;0;0;0;0
268;599;1357750437515;8906;2;75;37;0;0;0;0;0;0;0;0;0;0
269;599;1357746902333;8906;1;3;1;1;1;1;1;1;1;1;1;1;1
270;599;1357746144546;8906;2;7;3;1;1;1;1;1;1;1;1;1;1
271;599;1357749187558;8906;1;1;0;2;0;0;0;0;0;0;0;0;0
272;599;1357749924666;8906;2;1;0;2;0;0;0;0;0;0;0;0;0
273;599;1357753023069;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
274;599;1357750367968;8906;1;23;11;1;0;0;0;0;0;0;0;0;0
275;599;1357751741835;8906;2;19;9;1;1;1;1;1;1;1;1;1;1
276;599;1357752844571;8906;2;2;1;2;1;1;0;0;0;0;0;0;0
277;599;1357750423660;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
278;599;1357750877071;8906;1;8;4;0;0;0;0;0;0;0;0;0;0
279;599;1357749366408;8906;1;2;1;1;1;0;0;0;0;0;0;0;0
280;599;1357746157889;8906;2;24;12;0;0;0;0;0;0;0;0;0;0
281;599;1357748532310;8906;1;24;12;0;0;0;0;0;0;0;0;0;0
282;599;1357750204336;8906;2;5;2;0;0;0;0;0;0;0;0;0;0
283;599;1357749352125;8906;1;10;5;0;0;0;0;0;0;0;0;0;0
284;599;1357745978747;8906;2;48;24;1;1;1;1;1;1;1;1;1;1
285;599;1357751244440;8906;10;159;79;10;6;3;4;3;4;3;4;3;4
286;599;1357746305410;8906;1;5;2;0;0;0;0;0;0;0;0;0;0
287;599;1357751782357;8906;2;11;5;6;6;6;6;6;6;6;6;6;6
288;599;1357745992809;8906;2;38;19;7;6;5;5;5;5;5;5;5;5
289;599;1357745895591;8906;2;24;12;0;0;0;0;0;0;0;0;0;0
290;599;1357748353918;8906;2;1;0;8;0;0;0;0;0;0;0;0;0
291;599;1357752969119;8906;2;2;1;17;0;0;0;0;0;0;0;0;0
292;599;1357752651651;8906;1;1;0;1;0;0;0;0;0;0;0;0;0
293;599;1357747176807;8906;2;11;5;0;0;0;0;0;0;0;0;0;0
294;599;1357753381649;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
295;599;1357745813029;8906;91;455;227;13;2;0;0;0;0;0;0;0;0
296;599;1357752638437;8906;3;7;3;1;0;0;0;0;0;0;0;0;0
297;599;1357746278199;8906;2;22;11;3;1;2;1;1;1;1;1;2;1
298;599;1357753904148;8906;1;2;1;2;0;0;0;0;0;0;0;0;0
299;599;1357751110809;8906;3;29;14;5;0;0;0;0;0;0;0;0;0
300;599;1357746480614;8906;1;7;3;0;0;0;0;0;0;0;0;0;0
301;599;1357747627170;8906;2;27;13;3;0;0;0;0;0;0;0;0;0
302;599;1357750836536;8906;1;10;5;1;1;1;1;1;1;1;1;1;1
303;599;1357748831650;8906;2;55;27;0;0;0;0;0;0;0;0;0;0
