

count;max;mutid;#fold;learntime;#E;predtime;#Eon;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
341;570;1358259224463;6;271505;1334;13;1334;446;223;18;8;18;8;18;8;18;8;18;8
342;570;1358253828256;6;271505;1334;0;1334;0;-1;12;12;1;1;1;1;1;1;1;1
343;570;1358256607169;7;271505;1300;0;1300;4;2;0;0;0;0;0;0;0;0;0;0
344;570;1358252649051;7;271505;1300;50;1300;5;-1;30;30;0;0;0;0;0;0;0;0
345;570;1358253070020;7;271505;1300;37;1300;425;212;82;43;78;41;78;41;78;41;78;41
346;570;1358256664665;7;271505;1300;3;1300;96;48;0;0;0;0;0;0;0;0;0;0
347;570;1358254517221;7;271505;1300;43;1300;422;211;11;5;5;4;5;4;5;4;5;4
348;570;1358254890336;7;271505;1300;61;1300;151;75;15;3;0;0;0;0;0;0;0;0
349;570;1358257081973;7;271505;1300;6;1300;153;76;0;0;0;0;0;0;0;0;0;0
350;570;1358260984891;7;271505;1300;8;1300;3;-1;71;71;5;5;0;0;0;0;5;5
351;570;1358253029607;7;271505;1300;23;1300;89;-1;26;26;19;19;19;19;19;19;19;19
352;570;1358259707498;7;271505;1300;19;1300;4;-1;70;70;0;0;0;0;0;0;0;0
353;570;1358257353615;7;271505;1300;20;1300;89;44;71;38;35;26;35;26;35;26;35;26
354;570;1358259629786;7;271505;1300;24;1300;91;45;10;7;8;7;8;7;8;7;8;7
355;570;1358259952605;7;271505;1300;15;1300;4;-1;55;55;0;0;0;0;0;0;0;0
356;570;1358261125144;7;271505;1300;5;1300;7;3;33;2;9;2;2;2;4;2;3;2
357;570;1358258388644;7;271505;1300;25;1300;90;45;2;1;0;0;0;0;0;0;0;0
358;570;1358259903769;7;271505;1300;58;1300;407;-1;72;72;39;39;39;39;39;39;39;39
359;570;1358258994265;7;271505;1300;23;1300;89;44;52;36;34;25;34;25;34;25;34;25
360;570;1358255505229;7;271505;1300;50;1300;407;-1;13;13;212;212;450;450;219;219;37;37
361;570;1358252898850;7;271505;1300;62;1300;407;-1;61;61;28;28;28;28;28;28;28;28
362;570;1358255063653;7;271505;1300;59;1300;407;203;24;6;8;5;8;5;8;5;8;5
363;570;1358252926137;7;271505;1300;58;1300;407;-1;73;73;35;35;35;35;35;35;35;35
364;570;1358253582891;7;271505;1300;1;1300;94;47;1;1;1;1;1;1;1;1;1;1
365;570;1358258334755;7;271505;1300;25;1300;89;44;10;6;7;6;7;6;7;6;7;6
366;570;1358257972653;7;271505;1300;6;1300;153;76;0;0;0;0;0;0;0;0;0;0
367;570;1358254646399;7;271505;1300;1;1300;9;4;30;4;13;4;12;4;12;4;13;4
368;570;1358259008187;7;271505;1300;6;1300;411;205;2;2;2;2;2;2;2;2;2;2
369;570;1358261306889;7;271505;1300;5;1300;91;45;63;38;54;37;50;37;50;37;50;37
370;570;1358253343564;7;271505;1300;63;1300;407;203;50;17;22;13;22;13;22;13;22;13
371;570;1358259769400;7;271505;1300;7;1300;413;206;84;44;84;44;84;44;84;44;84;44
372;570;1358256531314;7;271505;1300;7;1300;452;226;16;8;16;8;16;8;16;8;16;8
373;570;1358257254401;7;271505;1300;20;1300;89;44;70;38;35;26;35;26;35;26;35;26
374;570;1358258320276;7;271505;1300;15;1300;434;217;3;2;3;2;3;2;3;2;3;2
375;570;1358254965264;7;271505;1300;1;1300;11;-1;4;4;4;4;4;4;4;4;4;4
376;570;1358257958018;7;271505;1300;7;1300;420;210;12;8;12;8;12;8;12;8;12;8
377;570;1358260001099;7;271505;1300;7;1300;413;206;5;2;5;2;5;2;5;2;5;2
378;570;1358261169982;7;271505;1300;4;1300;89;-1;10;10;4;4;2;2;2;2;3;3
379;570;1358257239867;7;271505;1300;4;1300;91;-1;33;33;17;17;9;9;9;9;10;10
380;570;1358254195986;7;271505;1300;33;1300;11;5;8;0;0;0;0;0;0;0;0;0
381;570;1358258963403;7;271505;1300;3;1300;91;45;3;1;3;1;3;1;3;1;3;1
382;570;1358254012832;7;271505;1300;52;1300;13;-1;46;46;55;55;441;441;67;67;54;54
383;570;1358256089318;7;271505;1300;2;1300;95;47;0;0;0;0;0;0;0;0;0;0
384;570;1358254430063;7;271505;1300;28;1300;6;3;65;3;1;1;1;1;1;1;1;1
385;570;1358254225161;7;271505;1300;7;1300;427;213;82;43;82;43;82;43;82;43;82;43
386;570;1358259502821;7;271505;1300;7;1300;424;212;1;0;1;0;1;0;1;0;1;0
387;570;1358261260497;7;271505;1300;15;1300;0;-1;141;141;1;1;1;1;1;1;1;1
388;570;1358258103460;7;271505;1300;8;1300;420;210;16;11;16;11;16;11;16;11;16;11
389;570;1358260269742;7;271505;1300;1;1300;0;-1;14;14;9;9;9;9;9;9;9;9
390;570;1358257224218;7;271505;1300;8;1300;452;226;87;29;87;29;87;29;87;29;87;29
391;570;1358253714560;7;271505;1300;65;1300;407;-1;86;86;49;49;49;49;49;49;49;49
392;570;1358259196934;7;271505;1300;46;1300;422;211;12;5;6;4;6;4;6;4;6;4
393;570;1358254777361;7;271505;1300;6;1300;424;212;28;14;28;14;28;14;28;14;28;14
394;570;1358259658284;7;271505;1300;0;1300;1;-1;0;0;0;0;0;0;0;0;0;0
395;570;1358257111712;7;271505;1300;19;1300;89;44;70;38;35;26;35;26;35;26;35;26
396;570;1358260893810;7;271505;1300;0;1300;3;1;1;1;1;1;1;1;1;1;1;1
397;570;1358255709856;7;271505;1300;16;1300;7;3;121;5;21;4;5;4;10;4;6;4
398;570;1358259861039;7;271505;1300;1;1300;3;1;46;2;12;2;5;1;5;1;6;1
399;570;1358260786348;7;271505;1300;0;1300;13;6;2;2;2;2;2;2;2;2;2;2
400;570;1358255300395;8;271505;1277;8;1277;0;-1;160;160;14;14;4;4;4;4;9;9
401;570;1358258861139;8;271505;1277;6;1277;405;202;15;7;15;7;15;7;15;7;15;7
402;570;1358259108883;8;271505;1277;8;1277;442;-1;27;27;27;27;27;27;27;27;27;27
403;570;1358252674363;8;271505;1277;78;1277;0;-1;55;55;0;0;0;0;0;0;0;0
404;570;1358255593635;8;271505;1277;1;1277;96;-1;57;57;57;57;57;57;57;57;57;57
405;570;1358259410162;8;271505;1277;1;1277;92;46;56;40;56;40;56;40;56;40;56;40
406;570;1358252886358;8;271505;1277;19;1277;105;-1;7;7;0;0;0;0;0;0;0;0
407;570;1358258677205;8;271505;1277;57;1277;394;197;22;6;7;5;7;5;7;5;7;5
408;570;1358256709760;8;271505;1277;4;1277;93;46;98;69;96;68;94;68;94;68;96;68
409;570;1358259469305;8;271505;1277;43;1277;409;204;12;6;5;4;5;4;5;4;5;4
410;570;1358260481005;8;271505;1277;0;1277;15;-1;439;439;439;439;454;454;439;439;439;439
411;570;1358260449451;8;271505;1277;15;1277;394;197;135;20;46;8;7;4;7;4;46;8
412;570;1358252829717;8;271505;1277;1;1277;99;-1;2;2;2;2;2;2;2;2;2;2
413;570;1358261275540;8;271505;1277;1;1277;9;-1;24;24;19;19;19;19;19;19;19;19
414;570;1358257324177;8;271505;1277;1;1277;3;1;0;0;0;0;0;0;0;0;0;0
415;570;1358252624114;8;271505;1277;4;1277;119;59;0;0;0;0;0;0;0;0;0;0
416;570;1358258221150;8;271505;1277;13;1277;419;209;3;1;3;1;3;1;3;1;3;1
417;570;1358254603054;8;271505;1277;1;1277;95;47;60;45;60;45;60;45;60;45;60;45
418;570;1358258178960;8;271505;1277;1;1277;92;46;18;14;18;14;18;14;18;14;18;14
419;570;1358253800529;8;271505;1277;14;1277;419;209;3;1;3;1;3;1;3;1;3;1
420;570;1358257168107;8;271505;1277;1;1277;97;48;24;17;24;17;24;17;24;17;24;17
421;570;1358256767814;8;271505;1277;29;1277;6;3;68;3;1;1;1;1;1;1;1;1
422;570;1358260160962;8;271505;1277;1;1277;3;1;1;1;1;1;1;1;1;1;1;1
423;570;1358254617643;8;271505;1277;7;1277;411;205;28;15;28;15;28;15;28;15;28;15
424;570;1358260285640;8;271505;1277;13;1277;90;45;73;45;46;33;45;33;45;33;45;33
425;570;1358255841155;8;271505;1277;21;1277;413;206;111;67;97;60;94;58;94;58;94;58
426;570;1358254370414;8;271505;1277;59;1277;394;197;51;22;20;12;20;12;20;12;20;12
427;570;1358255447450;8;271505;1277;53;1277;394;197;17;6;9;6;9;6;9;6;9;6
428;570;1358256001824;8;271505;1277;50;1277;409;204;47;25;35;19;31;19;31;19;35;19
429;570;1358252985525;8;271505;1277;23;1277;395;-1;40;40;2;2;2;2;2;2;2;2
430;570;1358255650176;8;271505;1277;8;1277;411;205;27;14;27;14;27;14;27;14;27;14
431;570;1358257691016;8;271505;1277;2;1277;94;47;1;0;0;0;0;0;0;0;0;0
432;570;1358252955432;8;271505;1277;8;1277;423;211;8;3;8;3;8;3;8;3;8;3
433;570;1358252565303;8;271505;1277;24;1277;394;-1;7;7;0;0;0;0;0;0;0;0
434;570;1358257942072;8;271505;1277;4;1277;92;46;27;16;22;12;15;10;15;10;17;10
435;570;1358256311477;8;271505;1277;39;1277;412;206;85;50;81;48;81;48;81;48;81;48
436;570;1358256487639;8;271505;1277;4;1277;95;47;0;0;0;0;0;0;0;0;0;0
437;570;1358255050559;8;271505;1277;6;1277;405;-1;15;15;15;15;15;15;15;15;15;15
438;570;1358256443777;8;271505;1277;7;1277;412;206;1;1;1;1;1;1;1;1;1;1
439;570;1358256458272;8;271505;1277;26;1277;8;4;168;3;6;2;4;2;4;2;4;2
440;570;1358256972217;8;271505;1277;9;1277;90;45;34;20;23;15;12;7;17;12;16;10
441;570;1358257506792;8;271505;1277;1;1277;15;-1;7;7;7;7;7;7;7;7;7;7
442;570;1358260928835;8;271505;1277;7;1277;411;205;23;11;23;11;23;11;23;11;23;11
443;570;1358257126605;8;271505;1277;0;1277;8;4;30;4;15;4;13;4;13;4;14;4
444;570;1358257778839;8;271505;1277;7;1277;92;-1;3;3;2;2;1;1;1;1;2;2
445;570;1358255331796;8;271505;1277;14;1277;419;209;11;4;11;4;11;4;11;4;11;4
446;570;1358254878629;8;271505;1277;24;1277;90;45;48;30;34;24;34;24;34;24;34;24
447;570;1358255768821;8;271505;1277;2;1277;95;47;0;0;0;0;0;0;0;0;0;0
448;570;1358260111304;8;271505;1277;11;1277;91;45;71;45;52;37;46;34;46;34;46;34
449;570;1358259813340;8;271505;1277;1;1277;15;-1;439;439;439;439;454;454;439;439;439;439
450;570;1358257675287;8;271505;1277;7;1277;423;211;3;0;3;0;3;0;3;0;3;0
451;570;1358260512722;8;271505;1277;0;1277;0;-1;49;49;11;11;4;4;4;4;6;6
452;570;1358254761867;8;271505;1277;4;1277;44;22;15;9;1;1;1;1;1;1;1;1
453;570;1358255434984;8;271505;1277;2;1277;94;47;0;0;0;0;0;0;0;0;0;0
454;570;1358261097239;8;271505;1277;29;1277;412;206;106;61;94;56;93;56;93;56;94;56
455;570;1358256369868;8;271505;1277;1;1277;9;4;0;0;0;0;0;0;0;0;0;0
456;570;1358260863571;8;271505;1277;7;1277;423;-1;9;9;9;9;9;9;9;9;9;9
457;570;1358253539282;9;271505;1309;4;1309;88;-1;1;1;1;1;1;1;1;1;1;1
458;570;1358259876097;9;271505;1309;7;1309;442;221;16;6;16;6;16;6;16;6;16;6
459;570;1358255376257;9;271505;1309;15;1309;425;212;69;15;41;11;41;11;41;11;41;11
460;570;1358253770974;9;271505;1309;14;1309;425;212;19;9;19;9;19;9;19;9;19;9
461;570;1358257591889;9;271505;1309;14;1309;5;2;34;1;4;1;2;1;3;1;2;1
462;570;1358254488674;9;271505;1309;1;1309;89;-1;52;52;52;52;52;52;52;52;52;52
463;570;1358256182241;9;271505;1309;1;1309;88;44;58;41;58;41;58;41;58;41;58;41
464;570;1358255783758;9;271505;1309;1;1309;11;5;16;2;9;2;4;2;4;2;9;2
465;570;1358253858204;9;271505;1309;69;1309;398;-1;84;84;46;46;46;46;46;46;46;46
466;570;1358258947914;9;271505;1309;1;1309;3;1;0;0;0;0;0;0;0;0;0;0
467;570;1358253356281;9;271505;1309;1;1309;8;-1;23;23;10;10;10;10;10;10;10;10
468;570;1358257854336;9;271505;1309;31;1309;413;206;96;50;86;47;72;41;72;41;75;42
469;570;1358253145041;9;271505;1309;14;1309;425;-1;13;13;13;13;13;13;13;13;13;13
470;570;1358255391380;9;271505;1309;2;1309;92;46;0;0;0;0;0;0;0;0;0;0
471;570;1358256413851;9;271505;1309;1;1309;95;47;17;13;17;13;17;13;17;13;17;13
472;570;1358253042417;9;271505;1309;61;1309;398;199;51;20;20;11;20;11;20;11;20;11
473;570;1358260833525;9;271505;1309;19;1309;86;43;73;40;32;22;32;22;32;22;32;22
474;570;1358254588278;9;271505;1309;34;1309;416;208;90;50;81;45;81;45;81;45;81;45
475;570;1358258347697;9;271505;1309;61;1309;398;-1;57;57;26;26;26;26;26;26;26;26
476;570;1358254297916;9;271505;1309;39;1309;416;-1;82;82;78;78;78;78;78;78;78;78
477;570;1358254400633;9;271505;1309;5;1309;112;-1;10;10;11;11;441;441;15;15;15;15
478;570;1358256283969;9;271505;1309;7;1309;427;213;7;3;7;3;7;3;7;3;7;3
479;570;1358259800065;9;271505;1309;3;1309;94;47;0;0;0;0;0;0;0;0;0;0
480;570;1358258619106;9;271505;1309;8;1309;112;-1;28;28;31;31;441;441;32;32;32;32
481;570;1358255134879;9;271505;1309;44;1309;398;-1;76;76;58;58;54;54;54;54;58;58
482;570;1358256030107;9;271505;1309;23;1309;5;-1;53;53;2;2;2;2;2;2;2;2
483;570;1358258932754;9;271505;1309;58;1309;411;205;12;5;9;5;9;5;9;5;9;5
484;570;1358255253702;9;271505;1309;8;1309;442;221;8;3;8;3;8;3;8;3;8;3
485;570;1358253843647;9;271505;1309;8;1309;442;221;170;51;170;51;170;51;170;51;170;51
486;570;1358254547141;9;271505;1309;15;1309;425;212;20;9;20;9;20;9;20;9;20;9
487;570;1358260728245;9;271505;1309;2;1309;88;-1;17;17;17;17;12;12;12;12;12;12
488;570;1358260713050;9;271505;1309;38;1309;416;208;2;1;2;1;2;1;2;1;2;1
489;570;1358256045757;9;271505;1309;6;1309;416;208;1;1;1;1;1;1;1;1;1;1
490;570;1358256910031;9;271505;1309;16;1309;425;212;60;15;40;11;40;11;40;11;40;11
491;570;1358258875183;9;271505;1309;0;1309;2;1;1;0;1;0;1;0;1;0;1;0
492;570;1358260878852;9;271505;1309;1;1309;90;-1;5;5;5;5;5;5;5;5;5;5
493;570;1358258735182;9;271505;1309;2;1309;94;47;46;32;46;32;45;32;45;32;45;32
494;570;1358255519001;9;271505;1309;52;1309;411;-1;5;5;5;5;5;5;5;5;5;5
495;570;1358254704568;9;271505;1309;24;1309;86;43;26;16;19;12;19;12;19;12;19;12
496;570;1358258977980;9;271505;1309;52;1309;0;-1;32;32;0;0;0;0;0;0;0;0
497;570;1358256225986;9;271505;1309;50;1309;413;206;46;23;34;17;30;17;30;17;34;17
498;570;1358257455479;9;271505;1309;3;1309;88;44;27;17;24;16;16;11;16;11;18;11
499;570;1358260255761;9;271505;1309;1;1309;91;45;2;2;2;2;2;2;2;2;2;2
500;570;1358252730583;9;271505;1309;1;1309;88;44;1;1;1;1;1;1;1;1;1;1
501;570;1358254660764;9;271505;1309;23;1309;86;43;25;15;19;13;19;13;19;13;19;13
502;570;1358259080859;9;271505;1309;0;1309;9;-1;12;12;6;6;6;6;6;6;6;6
503;570;1358260144439;9;271505;1309;1;1309;5;-1;17;17;12;12;2;2;2;2;9;9
504;570;1358257634220;9;271505;1309;15;1309;425;-1;17;17;17;17;450;450;40;40;17;17
505;570;1358253638226;9;271505;1309;6;1309;411;205;12;9;12;9;12;9;12;9;12;9
506;570;1358260818281;9;271505;1309;37;1309;416;208;3;2;2;1;2;1;2;1;2;1
507;570;1358257869143;9;271505;1309;23;1309;86;43;33;21;22;14;22;14;22;14;22;14
508;570;1358253464015;9;271505;1309;23;1309;86;43;13;8;5;3;5;3;5;3;5;3
509;570;1358255405679;9;271505;1309;1;1309;92;46;0;0;0;0;0;0;0;0;0;0
510;570;1358253871779;9;271505;1309;7;1309;402;201;2;2;2;2;2;2;2;2;2;2
511;570;1358260297551;9;271505;1309;1;1309;3;1;23;1;5;1;2;1;2;1;3;1
512;570;1358255533166;9;271505;1309;7;1309;442;-1;9;9;9;9;9;9;9;9;9;9
513;570;1358257806281;9;271505;1309;56;1309;398;-1;101;101;52;52;52;52;52;52;52;52
514;570;1358253901560;10;271505;1320;23;1320;434;217;112;63;84;48;80;46;80;46;80;46
515;570;1358255020695;10;271505;1320;32;1320;430;215;94;49;84;46;70;41;70;41;73;42
516;570;1358255462663;10;271505;1320;1;1320;9;4;0;0;0;0;0;0;0;0;0;0
517;570;1358258919364;10;271505;1320;7;1320;429;214;3;2;3;2;3;2;3;2;3;2
518;570;1358255268384;10;271505;1320;1;1320;93;46;1;1;1;1;1;1;1;1;1;1
519;570;1358261214445;10;271505;1320;13;1320;7;3;34;2;6;2;2;2;4;2;2;2
520;570;1358258416311;10;271505;1320;6;1320;429;214;13;7;13;7;13;7;13;7;13;7
521;570;1358253785110;10;271505;1320;14;1320;429;-1;11;11;9;9;9;9;9;9;9;9
522;570;1358260557594;10;271505;1320;24;1320;91;45;41;27;28;19;28;19;28;19;28;19
523;570;1358255208607;10;271505;1320;1;1320;5;2;32;2;8;2;8;2;8;2;8;2
524;570;1358258664254;10;271505;1320;1;1320;2;-1;3;3;3;3;3;3;3;3;3;3
525;570;1358254285340;10;271505;1320;38;1320;433;216;82;46;78;44;78;44;78;44;78;44
526;570;1358254979665;10;271505;1320;55;1320;428;214;97;52;70;40;70;40;70;40;70;40
527;570;1358256722524;10;271505;1320;62;1320;416;208;84;40;47;28;47;28;47;28;47;28
528;570;1358253114007;10;271505;1320;30;1320;416;-1;14;14;5;5;5;5;5;5;5;5
529;570;1358256516908;10;271505;1320;2;1320;97;48;0;0;0;0;0;0;0;0;0;0
530;570;1358256502008;10;271505;1320;1;1320;98;49;0;0;0;0;0;0;0;0;0;0
531;570;1358253366207;10;271505;1320;1;1320;0;-1;28;28;2;2;2;2;2;2;2;2
532;570;1358258446113;10;271505;1320;27;1320;91;45;33;22;21;14;21;14;21;14;21;14
533;570;1358258890829;10;271505;1320;11;1320;132;66;39;4;4;2;3;2;3;2;3;2
534;570;1358257382934;10;271505;1320;25;1320;91;45;54;38;34;25;34;25;34;25;34;25
535;570;1358258119095;10;271505;1320;19;1320;131;-1;14;14;1;1;1;1;1;1;1;1
536;570;1358260221701;10;271505;1320;7;1320;422;211;45;24;45;24;45;24;45;24;45;24
537;570;1358254271765;10;271505;1320;2;1320;99;49;20;15;20;15;20;15;20;15;20;15
538;570;1358257295329;10;271505;1320;66;1320;416;208;46;18;20;13;20;13;20;13;20;13
539;570;1358253408975;10;271505;1320;7;1320;432;216;2;0;2;0;2;0;2;0;2;0
540;570;1358260943861;10;271505;1320;3;1320;99;49;0;0;0;0;0;0;0;0;0;0
541;570;1358259587566;10;271505;1320;47;1320;430;215;46;23;34;17;30;17;30;17;34;17
542;570;1358259279439;10;271505;1320;48;1320;430;215;10;5;4;3;4;3;4;3;4;3
543;570;1358260432393;10;271505;1320;1;1320;1;0;50;0;24;0;4;0;4;0;9;0
544;570;1358255988447;10;271505;1320;9;1320;132;-1;19;19;22;22;441;441;23;23;23;23
545;570;1358252496832;10;271505;1320;1;1320;93;-1;41;41;41;41;41;41;41;41;41;41
546;570;1358254837382;10;271505;1320;14;1320;443;221;5;2;5;2;5;2;5;2;5;2
547;570;1358252594717;10;271505;1320;30;1320;430;215;95;50;69;37;60;36;60;36;63;37
548;570;1358259035009;10;271505;1320;59;1320;416;208;39;14;18;11;18;11;18;11;18;11
549;570;1358253743730;10;271505;1320;6;1320;420;210;6;6;6;6;6;6;6;6;6;6
550;570;1358258194250;10;271505;1320;6;1320;422;211;32;13;32;13;32;13;32;13;32;13
551;570;1358253887314;10;271505;1320;20;1320;91;-1;67;67;34;34;34;34;34;34;34;34
552;570;1358256987165;10;271505;1320;12;1320;93;46;24;9;12;7;10;7;10;7;12;7
553;570;1358260542429;10;271505;1320;45;1320;12;6;51;2;0;0;0;0;0;0;0;0
554;570;1358255420006;10;271505;1320;7;1320;422;-1;84;84;84;84;84;84;84;84;84;84
555;570;1358254027109;10;271505;1320;7;1320;432;216;28;14;28;14;28;14;28;14;28;14
556;570;1358259615048;10;271505;1320;24;1320;91;45;31;21;19;14;19;14;19;14;19;14
557;570;1358254503412;10;271505;1320;14;1320;92;46;61;34;36;26;36;26;36;26;36;26
558;570;1358252999957;10;271505;1320;46;1320;430;215;11;5;5;4;5;4;5;4;5;4
559;570;1358260207376;10;271505;1320;7;1320;462;231;16;8;16;8;16;8;16;8;16;8
560;570;1358254081751;10;271505;1320;24;1320;91;45;70;38;35;25;35;25;35;25;35;25
561;570;1358252800525;10;271505;1320;7;1320;462;231;17;9;17;9;17;9;17;9;17;9
562;570;1358259364626;10;271505;1320;1;1320;93;46;13;9;13;9;13;9;13;9;13;9
563;570;1358256593267;10;271505;1320;3;1320;99;49;1;1;1;1;1;1;1;1;1;1
564;570;1358257482457;10;271505;1320;1;1320;5;-1;22;22;6;6;5;5;5;5;6;6
565;570;1358257793540;10;271505;1320;3;1320;151;75;0;0;0;0;0;0;0;0;0;0
566;570;1358259753860;10;271505;1320;6;1320;432;216;25;11;25;11;25;11;25;11;25;11
567;570;1358257840012;10;271505;1320;4;1320;93;46;24;13;22;12;14;9;14;9;15;9
568;570;1358256870928;10;271505;1320;4;1320;203;101;7;6;7;6;7;6;7;6;7;6
569;570;1358254949090;10;271505;1320;7;1320;432;216;25;12;25;12;25;12;25;12;25;12
570;570;1358258591704;10;271505;1320;22;1320;9;4;5;0;0;0;0;0;0;0;0;0

