count;max;mutid;#fold;learntime;#E;predtime;#Eon;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
443;577;1357961495496;8;13792;726;19;726;135;67;17;5;0;0;174;71;2;1;28;13
444;577;1357956506047;8;13792;726;3;726;57;28;0;0;0;0;0;0;0;0;0;0
445;577;1357960469245;8;13792;726;3;726;57;28;3;3;3;3;3;3;3;3;3;3
446;577;1357956627650;8;13792;726;1;726;66;33;6;5;6;5;6;5;6;5;6;5
447;577;1357956448374;8;13792;726;23;726;51;-1;15;15;7;7;169;169;0;0;15;15
448;577;1357959047204;8;13792;726;1;726;68;34;2;1;2;1;2;1;2;1;2;1
449;577;1357961743699;8;13792;726;23;726;135;67;2;1;0;0;170;67;0;0;0;0
450;577;1357961806735;8;13792;726;64;726;51;25;45;4;2;2;2;2;2;2;2;2
451;577;1357959196203;8;13792;726;12;726;14;7;20;2;0;0;0;0;0;0;0;0
452;577;1357958801746;8;13792;726;27;726;52;26;119;22;69;17;171;27;63;17;95;17
453;577;1357957210639;8;13792;726;2;726;81;40;6;4;6;4;6;4;6;4;6;4
454;577;1357955106487;8;13792;726;1;726;81;40;16;14;16;14;16;14;16;14;16;14
455;577;1357958168833;8;13792;726;45;726;135;67;11;6;1;2;169;67;1;2;1;2
456;577;1357963744319;8;13792;726;30;726;52;26;8;0;0;0;170;26;0;0;0;0
457;577;1357960634665;9;13792;739;6;739;139;69;7;2;1;0;0;0;0;0;1;0
458;577;1357953922122;9;13792;739;23;739;0;-1;21;21;1;1;169;169;0;0;16;16
459;577;1357963312990;9;13792;739;19;739;54;-1;19;19;0;0;171;171;0;0;22;22
460;577;1357963731576;9;13792;739;42;739;136;68;12;7;1;2;169;68;1;2;1;2
461;577;1357959574514;9;13792;739;2;739;56;28;9;4;9;4;5;4;5;4;7;4
462;577;1357957152170;9;13792;739;1;739;83;41;17;14;17;14;17;14;17;14;17;14
463;577;1357954198113;9;13792;739;1;739;83;41;1;1;1;1;1;1;1;1;1;1
464;577;1357953562806;9;13792;739;3;739;62;-1;1;1;1;1;1;1;1;1;1;1
465;577;1357958748461;9;13792;739;2;739;111;55;4;4;4;4;4;4;4;4;4;4
466;577;1357953991838;9;13792;739;3;739;19;9;3;1;0;0;0;0;0;0;0;0
467;577;1357956183412;9;13792;739;1;739;83;41;1;1;1;1;1;1;1;1;1;1
468;577;1357962002714;9;13792;739;5;739;62;31;15;2;11;1;4;1;4;1;5;1
469;577;1357962563957;9;13792;739;1;739;68;34;6;5;6;5;6;5;6;5;6;5
470;577;1357957821963;9;13792;739;41;739;61;30;15;0;0;0;0;0;0;0;0;0
471;577;1357960379679;9;13792;739;26;739;136;68;2;1;0;0;169;68;0;0;0;0
472;577;1357955447107;9;13792;739;39;739;136;68;5;1;0;0;169;68;0;0;0;0
473;577;1357956467833;9;13792;739;1;739;83;41;16;14;16;14;16;14;16;14;16;14
474;577;1357953578875;9;13792;739;38;739;53;26;43;1;9;1;0;0;0;0;0;0
475;577;1357954178529;9;13792;739;2;739;142;71;40;35;40;35;40;35;40;35;40;35
476;577;1357961826737;9;13792;739;1;739;70;35;6;4;6;4;6;4;6;4;6;4
477;577;1357955502050;9;13792;739;2;739;54;-1;4;4;4;4;3;3;3;3;4;4
478;577;1357960883371;9;13792;739;61;739;53;26;41;4;0;0;0;0;0;0;0;0
479;577;1357953527964;9;13792;739;72;739;7;-1;34;34;72;72;169;169;75;75;62;62
480;577;1357954078671;9;13792;739;5;739;15;7;11;0;6;0;0;0;0;0;3;0
481;577;1357960320281;9;13792;739;1;739;21;-1;2;2;2;2;2;2;2;2;2;2
482;577;1357956847539;9;13792;739;2;739;54;27;14;2;14;2;2;1;2;1;5;1
483;577;1357960724276;9;13792;739;2;739;68;34;3;3;3;3;3;3;3;3;3;3
484;577;1357955413274;9;13792;739;1;739;68;34;2;1;2;1;2;1;2;1;2;1
485;577;1357954634621;9;13792;739;10;739;53;26;12;0;5;0;0;0;0;0;3;0
486;577;1357956750401;9;13792;739;1;739;83;41;2;1;2;1;2;1;2;1;2;1
487;577;1357954709300;9;13792;739;4;739;141;70;7;4;6;3;4;3;4;3;6;3
488;577;1357963351528;9;13792;739;4;739;63;31;3;0;0;0;0;0;0;0;0;0
489;577;1357954344066;9;13792;739;12;739;62;31;27;5;4;2;2;2;2;2;3;2
490;577;1357956553076;9;13792;739;25;739;136;68;3;1;0;0;170;68;0;0;0;0
491;577;1357957376086;9;13792;739;1;739;83;41;18;15;18;15;18;15;18;15;18;15
492;577;1357963415637;9;13792;739;1;739;70;35;7;5;7;5;7;5;7;5;7;5
493;577;1357959963856;9;13792;739;3;739;142;71;51;41;51;41;51;41;51;41;51;41
494;577;1357954560669;9;13792;739;16;739;81;40;16;3;1;1;171;41;1;1;1;1
495;577;1357956588825;9;13792;739;23;739;136;68;8;6;0;0;169;68;0;0;7;5
496;577;1357959616731;9;13792;739;9;739;14;7;20;2;0;0;0;0;0;0;0;0
497;577;1357956235088;9;13792;739;1;739;70;35;7;5;7;5;7;5;7;5;7;5
498;577;1357958729737;9;13792;739;0;739;15;7;0;0;0;0;0;0;0;0;0;0
499;577;1357954140520;9;13792;739;14;739;59;29;7;1;0;0;170;29;0;0;0;0
500;577;1357961778523;9;13792;739;22;739;136;68;3;1;0;0;170;68;0;0;0;0
501;577;1357960301181;9;13792;739;65;739;7;-1;164;164;19;19;170;170;19;19;152;152
502;577;1357957793787;9;13792;739;1;739;68;34;9;9;9;9;9;9;9;9;9;9
503;577;1357956024337;9;13792;739;2;739;68;34;3;3;3;3;3;3;3;3;3;3
504;577;1357958974446;9;13792;739;14;739;53;-1;8;8;0;0;0;0;0;0;0;0
505;577;1357953905957;9;13792;739;47;739;53;26;56;5;2;2;1;1;2;2;1;1
506;577;1357956677393;9;13792;739;29;739;136;68;6;4;0;0;169;68;0;0;0;0
507;577;1357960599728;9;13792;739;1;739;83;41;3;3;3;3;3;3;3;3;3;3
508;577;1357958444615;9;13792;739;11;739;139;69;4;1;0;0;181;79;18;16;0;0
509;577;1357956912460;9;13792;739;36;739;7;-1;107;107;3;3;2;2;3;3;2;2
510;577;1357957248429;9;13792;739;2;739;83;41;2;2;2;2;2;2;2;2;2;2
511;577;1357958483643;9;13792;739;1;739;68;34;4;3;4;3;4;3;4;3;4;3
512;577;1357961456286;9;13792;739;1;739;70;35;6;4;6;4;6;4;6;4;6;4
513;577;1357959076979;9;13792;739;47;739;53;26;67;8;3;3;2;2;3;3;2;2
514;577;1357962984443;10;13792;729;35;729;128;64;7;3;0;0;169;64;0;0;0;0
515;577;1357960670968;10;13792;729;11;729;129;64;6;2;1;1;176;70;3;2;1;1
516;577;1357959816950;10;13792;729;11;729;45;22;35;6;9;3;0;0;0;0;5;2
517;577;1357963455400;10;13792;729;1;729;12;6;3;2;3;2;2;2;2;2;2;2
518;577;1357957658601;10;13792;729;47;729;128;64;10;5;1;1;169;64;1;1;1;1
519;577;1357962084690;10;13792;729;2;729;74;37;3;3;3;3;3;3;3;3;3;3
520;577;1357960060351;10;13792;729;5;729;133;66;24;18;22;17;20;16;20;16;21;16
521;577;1357962240312;10;13792;729;11;729;128;64;44;17;33;11;11;7;11;7;27;9
522;577;1357955540647;10;13792;729;1;729;74;37;1;1;1;1;1;1;1;1;1;1
523;577;1357963130198;10;13792;729;1;729;60;30;4;3;4;3;4;3;4;3;4;3
524;577;1357962955017;10;13792;729;7;729;62;31;5;0;0;0;0;0;0;0;0;0
525;577;1357960798404;10;13792;729;21;729;128;64;3;2;1;1;170;64;1;1;1;1
526;577;1357955145101;10;13792;729;4;729;51;25;0;0;0;0;0;0;0;0;0;0
527;577;1357955087201;10;13792;729;1;729;60;30;6;5;6;5;6;5;6;5;6;5
528;577;1357963473796;10;13792;729;2;729;100;50;3;3;3;3;3;3;3;3;3;3
529;577;1357955258105;10;13792;729;1;729;61;30;6;4;6;4;6;4;6;4;6;4
530;577;1357954868130;10;13792;729;4;729;45;22;10;0;3;0;1;0;1;0;1;0
531;577;1357961045271;10;13792;729;2;729;135;67;8;5;8;5;8;5;8;5;8;5
532;577;1357960485829;10;13792;729;21;729;128;64;2;1;0;0;170;64;0;0;0;0
533;577;1357961353520;10;13792;729;3;729;13;6;9;0;0;0;0;0;0;0;0;0
534;577;1357961583825;10;13792;729;2;729;100;50;1;1;1;1;1;1;1;1;1;1
535;577;1357957286284;10;13792;729;2;729;100;50;3;3;3;3;3;3;3;3;3;3
536;577;1357957970017;10;13792;729;1;729;61;30;6;4;6;4;6;4;6;4;6;4
537;577;1357963509857;10;13792;729;4;729;55;27;3;0;0;0;0;0;0;0;0;0
538;577;1357963000324;10;13792;729;24;729;128;64;11;8;6;5;169;64;6;5;10;7
539;577;1357954671116;10;13792;729;20;729;4;-1;36;36;5;5;5;5;5;5;5;5
540;577;1357958879796;10;13792;729;1;729;60;30;7;5;7;5;7;5;7;5;7;5
541;577;1357955990347;10;13792;729;25;729;128;64;4;3;2;2;170;64;2;2;2;2
542;577;1357958821275;10;13792;729;1;729;61;30;2;2;2;2;2;2;2;2;2;2
543;577;1357962917837;10;13792;729;18;729;128;64;2;0;0;0;169;64;0;0;0;0
544;577;1357953667709;10;13792;729;3;729;64;-1;5;5;0;0;0;0;0;0;0;0
545;577;1357956412671;10;13792;729;1;729;61;30;1;1;1;1;1;1;1;1;1;1
546;577;1357960651842;10;13792;729;23;729;4;-1;106;106;9;9;0;0;8;8;0;0
547;577;1357957893093;10;13792;729;19;729;128;64;2;1;0;0;170;64;0;0;0;0
548;577;1357954524704;10;13792;729;3;729;67;33;0;0;0;0;0;0;0;0;0;0
549;577;1357961081064;10;13792;729;14;729;45;22;52;1;10;1;0;0;1;1;3;0
550;577;1357959331096;10;13792;729;1;729;74;37;2;2;2;2;2;2;2;2;2;2
551;577;1357959759627;10;13792;729;3;729;46;23;34;19;34;19;21;18;21;18;28;18
552;577;1357958205437;10;13792;729;26;729;128;-1;47;47;17;17;172;172;7;7;41;41
553;577;1357957056842;10;13792;729;67;729;4;-1;163;163;19;19;170;170;19;19;152;152
554;577;1357961893522;10;13792;729;34;729;128;64;5;1;0;0;169;64;0;0;0;0
555;577;1357953891842;10;13792;729;4;729;54;27;19;3;13;2;4;1;4;1;5;1
556;577;1357962544142;10;13792;729;19;729;128;64;3;2;1;1;170;64;1;1;1;1
557;577;1357956730989;10;13792;729;0;729;15;-1;2;2;2;2;2;2;2;2;2;2
558;577;1357955809834;10;13792;729;21;729;128;64;3;1;0;0;170;64;0;0;0;0
559;577;1357963095498;10;13792;729;11;729;129;64;10;4;4;4;176;70;7;6;24;16
560;577;1357963552607;10;13792;729;1;729;69;34;0;0;0;0;0;0;0;0;0;0
561;577;1357957317862;10;13792;729;46;729;45;22;81;9;15;11;169;23;16;11;77;11
562;577;1357959013241;10;13792;729;1;729;60;30;4;3;4;3;4;3;4;3;4;3
563;577;1357962600451;10;13792;729;16;729;45;22;12;0;0;0;0;0;0;0;0;0
564;577;1357959134858;10;13792;729;1;729;61;30;7;5;7;5;7;5;7;5;7;5
565;577;1357962406319;10;13792;729;7;729;11;5;17;0;0;0;0;0;0;0;0;0
566;577;1357960540984;10;13792;729;8;729;128;64;3;1;1;1;1;1;1;1;1;1
567;577;1357956163910;10;13792;729;20;729;128;64;15;11;8;6;169;64;0;0;12;10
568;577;1357961689382;10;13792;729;4;729;46;-1;5;5;2;2;176;176;12;12;2;2
569;577;1357960429813;10;13792;729;40;729;4;-1;23;23;2;2;170;170;2;2;2;2
570;577;1357957774312;10;13792;729;5;729;51;25;3;3;3;3;3;3;3;3;3;3
571;577;1357956063039;10;13792;729;1;729;61;30;7;5;7;5;7;5;7;5;7;5
572;577;1357959213286;10;13792;729;34;729;45;22;26;4;0;0;0;0;0;0;0;0
573;577;1357962821689;10;13792;729;43;729;4;2;41;0;0;0;0;0;0;0;0;0
574;577;1357959096469;10;13792;729;1;729;48;-1;1;1;0;0;0;0;0;0;0;0
575;577;1357956808837;10;13792;729;1;729;61;30;1;1;1;1;1;1;1;1;1;1
576;577;1357954418522;10;13792;729;1;729;12;-1;3;3;1;1;1;1;1;1;1;1
577;577;1357955636500;10;13792;729;1;729;60;30;7;5;7;5;7;5;7;5;7;5

