count;max;mutid;#fold;learntime;#E;predtime;#Eon;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
378;411;1357740690550;10;1276;291;1;291;29;14;1;1;1;1;1;1;1;1;1;1
379;411;1357741021535;10;1276;291;1;291;29;14;1;0;1;0;1;0;1;0;1;0
380;411;1357740848316;10;1276;291;4;291;7;3;8;1;1;1;1;1;1;1;1;1
381;411;1357740995644;10;1276;291;0;291;28;14;4;2;2;1;2;1;2;1;2;1
382;411;1357740887003;10;1276;291;0;291;30;15;1;1;1;1;1;1;1;1;1;1
383;411;1357740415285;10;1276;291;1;291;36;18;1;1;1;1;1;1;1;1;1;1
384;411;1357740985441;10;1276;291;4;291;1;0;19;0;1;0;1;0;1;0;1;0
385;411;1357740659706;10;1276;291;1;291;36;18;1;1;1;1;1;1;1;1;1;1
386;411;1357740654535;10;1276;291;0;291;26;13;7;3;7;3;7;3;7;3;7;3
387;411;1357741073800;10;1276;291;0;291;26;13;11;5;10;5;7;3;7;3;7;3
388;411;1357740412706;10;1276;291;0;291;7;-1;0;0;0;0;0;0;0;0;0;0
389;411;1357741143410;10;1276;291;1;291;24;12;11;4;7;4;4;2;4;2;4;2
390;411;1357740558488;10;1276;291;0;291;2;1;1;0;1;0;1;0;1;0;1;0
391;411;1357740504035;10;1276;291;1;291;36;18;1;1;1;1;1;1;1;1;1;1
392;411;1357740448956;10;1276;291;1;291;12;6;2;2;2;2;2;2;2;2;2;2
393;411;1357740383253;10;1276;291;0;291;16;8;2;1;2;1;2;1;2;1;2;1
394;411;1357740871660;10;1276;291;0;291;36;18;1;1;1;1;1;1;1;1;1;1
395;411;1357741419081;10;1276;291;0;291;7;3;5;4;4;4;4;4;4;4;4;4
396;411;1357741063238;10;1276;291;0;291;7;3;2;1;1;1;1;1;1;1;1;1
397;411;1357740747300;10;1276;291;0;291;16;8;4;4;4;4;4;4;4;4;4;4
398;411;1357740669988;10;1276;291;0;291;31;15;1;1;1;1;1;1;1;1;1;1
399;411;1357740438753;10;1276;291;0;291;36;18;1;1;1;1;1;1;1;1;1;1
400;411;1357741079003;10;1276;291;0;291;31;15;1;1;1;1;1;1;1;1;1;1
401;411;1357740618081;10;1276;291;0;291;24;12;11;4;7;4;4;2;4;2;4;2
402;411;1357740496316;10;1276;291;0;291;2;1;0;0;0;0;0;0;0;0;0;0
403;411;1357741055019;10;1276;291;0;291;26;13;2;1;2;1;2;1;2;1;2;1
404;411;1357740879378;10;1276;291;0;291;1;0;3;0;3;0;1;0;1;0;3;0
405;411;1357740827910;10;1276;291;1;291;51;25;3;2;2;1;2;1;2;1;2;1
406;411;1357740516816;10;1276;291;0;291;2;1;0;0;0;0;0;0;0;0;0;0
407;411;1357740519394;10;1276;291;1;291;24;12;11;4;7;4;4;2;4;2;4;2
408;411;1357741125331;10;1276;291;0;291;2;1;0;0;0;0;0;0;0;0;0;0
409;411;1357741330503;10;1276;291;1;291;10;5;6;4;6;4;5;4;5;4;6;4
410;411;1357740987941;10;1276;291;1;291;36;18;1;1;1;1;1;1;1;1;1;1
411;411;1357740830425;10;1276;291;2;291;49;24;5;2;2;2;2;2;2;2;2;2

