count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
126;411;1357740970050;645;5;70;35;1;1;1;1;1;1;1;1;1;1
127;411;1357741408816;645;10;5;2;21;1;3;1;1;1;3;1;1;1
128;411;1357741084222;645;10;5;2;22;2;1;1;1;1;1;1;1;1
129;411;1357741104910;645;4;73;36;13;5;5;5;5;5;5;5;5;5
130;411;1357740388550;645;0;12;6;7;2;3;2;2;2;2;2;3;2
131;411;1357740521988;645;2;40;20;11;6;7;6;4;4;4;4;4;4
132;411;1357740985441;645;16;5;2;19;2;1;1;1;1;1;1;1;1
133;411;1357740706363;645;1;5;2;5;4;5;4;3;3;3;3;5;4
134;411;1357740527160;645;1;74;37;2;2;2;2;2;2;2;2;2;2
135;411;1357741385253;645;0;14;7;2;1;1;1;1;1;1;1;1;1
136;411;1357740423097;645;1;67;33;12;11;12;11;12;11;12;11;12;11
137;411;1357741021535;645;0;67;33;1;0;1;0;1;0;1;0;1;0
138;411;1357740915660;645;1;66;33;3;2;3;2;3;2;3;2;3;2
139;411;1357740977706;645;1;113;56;0;0;0;0;0;0;0;0;0;0
140;411;1357741338191;645;0;18;9;3;3;3;3;3;3;3;3;3;3
141;411;1357741301785;645;5;69;34;3;2;1;1;1;1;1;1;1;1
