count;max;mutid;#fold;learntime;#E;predtime;#Eon;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
415;598;1357746165843;8;101987;1711;41;1711;47;-1;11;11;0;0;0;0;0;0;0;0
416;598;1357740611704;8;101987;1711;6;1711;179;89;3;0;1;0;1;0;1;0;1;0
417;598;1357741387923;8;101987;1711;6;1711;47;23;3;2;2;2;2;2;2;2;2;2
418;598;1357742187220;8;101987;1711;33;1711;51;25;2;1;1;1;1;1;1;1;1;1
419;598;1357744157814;8;101987;1711;2;1711;10;5;2;1;2;1;2;1;2;1;2;1
420;598;1357743693689;8;101987;1711;4;1711;47;23;2;1;1;1;1;1;1;1;1;1
421;598;1357741621204;8;101987;1711;1;1711;4;2;1;0;1;0;1;0;1;0;1;0
422;598;1357743506845;8;101987;1711;2;1711;1;-1;1;1;1;1;1;1;1;1;1;1
423;598;1357740868673;8;101987;1711;14;1711;14;7;13;0;10;0;8;0;8;0;8;0
424;598;1357746906343;8;101987;1711;13;1711;7;3;6;0;0;0;0;0;0;0;0;0
425;598;1357742004954;8;101987;1711;3;1711;47;23;1;0;0;0;0;0;0;0;0;0
426;598;1357746663328;8;101987;1711;27;1711;0;-1;29;29;1;1;0;0;0;0;0;0
427;598;1357742219814;8;101987;1711;7;1711;185;92;2;2;2;2;2;2;2;2;2;2
428;598;1357742347361;8;101987;1711;3;1711;187;93;2;2;2;2;2;2;2;2;2;2
429;598;1357742828845;8;101987;1711;17;1711;0;-1;32;32;0;0;0;0;0;0;0;0
430;598;1357745099500;8;101987;1711;4;1711;182;91;7;1;7;1;2;0;2;0;2;0
431;598;1357746282406;8;101987;1711;3;1711;47;23;2;1;1;1;1;1;1;1;1;1
432;598;1357745392484;8;101987;1711;14;1711;5;2;7;1;1;1;1;1;1;1;1;1
433;598;1357745111531;8;101987;1711;75;1711;0;-1;21;21;115;115;447;447;168;168;13;13
434;598;1357747382546;8;101987;1711;232;1711;175;87;63;12;0;0;0;0;0;0;0;0
435;598;1357742722298;8;101987;1711;4;1711;0;-1;0;0;0;0;0;0;0;0;0;0
436;598;1357746452359;8;101987;1711;2;1711;31;15;1;1;1;1;1;1;1;1;1;1
437;598;1357746822609;8;101987;1711;4;1711;185;92;2;2;2;2;2;2;2;2;2;2
438;598;1357746122437;8;101987;1711;15;1711;5;2;8;1;2;1;2;1;2;1;2;1
439;598;1357745710375;8;101987;1711;7;1711;0;-1;9;9;1;1;447;447;1;1;1;1
440;598;1357746367437;8;101987;1711;5;1711;1;0;7;0;1;0;1;0;1;0;1;0
441;598;1357745445203;8;101987;1711;93;1711;10;5;72;0;0;0;0;0;0;0;0;0
442;598;1357745519125;8;101987;1711;1;1711;26;13;0;0;0;0;0;0;0;0;0;0
443;598;1357746833218;8;101987;1711;17;1711;5;2;5;1;2;1;2;1;2;1;2;1
444;598;1357743164298;8;101987;1711;3;1711;181;-1;0;0;0;0;0;0;0;0;0;0
445;598;1357747298328;8;101987;1711;22;1711;176;88;7;1;2;1;2;1;2;1;2;1
446;598;1357741050267;8;101987;1711;3;1711;184;-1;0;0;0;0;0;0;0;0;0;0
447;598;1357742498111;8;101987;1711;30;1711;176;-1;61;61;4;4;4;4;4;4;4;4
448;598;1357743920783;8;101987;1711;4;1711;176;88;29;9;21;9;3;3;3;3;4;3
449;598;1357742230673;8;101987;1711;1;1711;3;1;1;1;1;1;1;1;1;1;1;1
450;598;1357742369298;8;101987;1711;4;1711;205;102;6;4;6;4;6;4;6;4;6;4
451;598;1357743538158;8;101987;1711;197;1711;175;-1;50;50;0;0;0;0;0;0;0;0
452;598;1357742786251;8;101987;1711;3;1711;47;-1;1;1;1;1;0;0;0;0;1;1
453;598;1357741789861;8;101987;1711;1;1711;1;0;2;0;1;0;0;0;0;0;1;0
454;598;1357746261687;8;101987;1711;17;1711;178;-1;23;23;3;3;3;3;3;3;3;3
455;598;1357746632171;8;101987;1711;5;1711;181;90;7;0;3;0;2;0;2;0;3;0
456;598;1357745667703;8;101987;1711;4;1711;205;102;8;5;8;5;8;5;8;5;8;5
457;598;1357746325328;8;101987;1711;5;1711;47;23;1;0;0;0;0;0;0;0;0;0
458;598;1357740716829;8;101987;1711;83;1711;2;1;152;1;10;1;1;1;5;1;1;1
459;598;1357746949937;8;101987;1711;14;1711;178;89;6;1;2;1;2;1;2;1;2;1
460;598;1357743047939;8;101987;1711;3;1711;183;-1;0;0;0;0;0;0;0;0;0;0
461;598;1357746726562;8;101987;1711;17;1711;179;89;12;0;1;0;1;0;1;0;1;0
462;598;1357740954236;8;101987;1711;18;1711;178;89;5;2;2;2;2;2;2;2;2;2
463;598;1357745283859;8;101987;1711;4;1711;47;23;1;1;1;1;1;1;1;1;1;1
464;598;1357743823064;8;101987;1711;6;1711;0;-1;15;15;1;1;447;447;1;1;15;15
465;598;1357742962220;8;101987;1711;14;1711;0;-1;3;3;0;0;446;446;35;35;0;0
466;598;1357743112720;8;101987;1711;3;1711;0;-1;0;0;0;0;0;0;0;0;0;0
467;598;1357743282376;8;101987;1711;11;1711;14;-1;0;0;0;0;0;0;0;0;0;0
468;598;1357746483828;8;101987;1711;6;1711;179;89;0;0;0;0;0;0;0;0;0;0
469;598;1357744093986;8;101987;1711;70;1711;25;12;94;2;0;0;0;0;0;0;0;0
470;598;1357740427861;8;101987;1711;4;1711;1;-1;4;4;2;2;2;2;2;2;2;2
471;598;1357742326626;8;101987;1711;10;1711;179;89;29;11;12;3;3;2;3;2;3;2
472;598;1357740491954;8;101987;1711;4;1711;47;23;3;0;0;0;0;0;0;0;0;0
473;598;1357746346421;9;101987;1618;37;1618;0;-1;20;20;5;5;447;447;79;79;21;21
474;598;1357743790470;9;101987;1618;46;1618;0;-1;23;23;33;33;447;447;89;89;22;22
475;598;1357740738454;9;101987;1618;1;1618;2;1;1;0;1;0;1;0;1;0;1;0
476;598;1357742627954;9;101987;1618;160;1618;0;-1;107;107;2;2;446;446;2;2;46;46
477;598;1357742661298;9;101987;1618;40;1618;172;-1;11;11;1;1;1;1;1;1;1;1
478;598;1357742892533;9;101987;1618;3;1618;0;-1;5;5;0;0;0;0;0;0;0;0
479;598;1357746780562;9;101987;1618;47;1618;172;86;11;0;1;0;1;0;1;0;1;0
480;598;1357741642751;9;101987;1618;4;1618;5;2;3;1;3;1;2;1;2;1;2;1
481;598;1357742476142;9;101987;1618;8;1618;179;89;4;2;4;2;4;2;4;2;4;2
482;598;1357741547251;9;101987;1618;5;1618;0;-1;2;2;1;1;1;1;1;1;1;1
483;598;1357741800533;9;101987;1618;4;1618;26;13;1;1;1;1;1;1;1;1;1;1
484;598;1357745033703;9;101987;1618;4;1618;26;13;1;1;1;1;1;1;1;1;1;1
485;598;1357743344642;9;101987;1618;231;1618;170;-1;90;90;0;0;0;0;0;0;0;0
486;598;1357743997439;9;101987;1618;76;1618;25;12;35;1;0;0;0;0;0;0;0;0
487;598;1357742913595;9;101987;1618;6;1618;177;88;0;0;0;0;0;0;0;0;0;0
488;598;1357746801578;9;101987;1618;23;1618;182;91;7;0;0;0;0;0;0;0;0;0
489;598;1357741812329;9;101987;1618;1;1618;1;0;3;0;3;0;2;0;2;0;2;0
490;598;1357743026298;9;101987;1618;9;1618;170;-1;0;0;0;0;0;0;0;0;0;0
491;598;1357743623204;9;101987;1618;70;1618;0;-1;21;21;116;116;447;447;168;168;13;13
492;598;1357743377079;9;101987;1618;3;1618;200;100;1;1;1;1;1;1;1;1;1;1
493;598;1357745949531;9;101987;1618;6;1618;1;-1;5;5;1;1;0;0;0;0;1;1
494;598;1357743768783;9;101987;1618;42;1618;172;-1;26;26;4;4;4;4;4;4;4;4
495;598;1357745175828;9;101987;1618;2;1618;2;1;1;0;1;0;1;0;1;0;1;0
496;598;1357743715204;9;101987;1618;13;1618;18;9;9;1;4;1;3;1;3;1;3;1
497;598;1357745230406;9;101987;1618;3;1618;196;98;2;2;2;2;2;2;2;2;2;2
498;598;1357746928812;9;101987;1618;111;1618;170;85;288;40;27;6;10;3;16;4;10;3
499;598;1357743866470;9;101987;1618;24;1618;172;86;37;1;2;0;0;0;0;0;2;0
500;598;1357741931126;9;101987;1618;30;1618;53;26;1;0;0;0;0;0;0;0;0;0
501;598;1357746674062;9;101987;1618;23;1618;49;24;4;1;1;1;1;1;1;1;1;1
502;598;1357745045125;9;101987;1618;5;1618;170;85;69;14;36;4;2;0;2;0;4;0
503;598;1357745896812;9;101987;1618;2;1618;6;-1;1;1;1;1;1;1;1;1;1;1
504;598;1357740395158;9;101987;1618;6;1618;171;85;5;2;2;1;2;1;2;1;2;1
505;598;1357745972859;9;101987;1618;4;1618;0;-1;3;3;1;1;1;1;1;1;1;1
506;598;1357741855673;9;101987;1618;1;1618;1;0;11;0;11;0;2;0;3;0;2;0
507;598;1357742433814;9;101987;1618;5;1618;180;90;2;2;2;2;2;2;2;2;2;2
508;598;1357740578704;9;101987;1618;1;1618;2;1;4;0;4;0;4;0;4;0;4;0
509;598;1357744029033;9;101987;1618;2;1618;5;2;1;0;1;0;1;0;1;0;1;0
510;598;1357746197609;9;101987;1618;38;1618;170;85;18;2;1;1;1;1;1;1;1;1
511;598;1357741505408;9;101987;1618;4;1618;4;2;1;1;1;1;1;1;1;1;1;1
512;598;1357745530421;9;101987;1618;19;1618;170;85;6;1;1;1;1;1;1;1;1;1
513;598;1357745635671;9;101987;1618;7;1618;170;-1;0;0;0;0;0;0;0;0;0;0
514;598;1357745688859;9;101987;1618;2;1618;5;2;2;1;2;1;2;1;2;1;2;1
515;598;1357747317500;9;101987;1618;28;1618;5;2;1;0;0;0;0;0;0;0;0;0
516;598;1357742069439;9;101987;1618;1;1618;1;0;11;0;11;0;2;0;3;0;2;0
517;598;1357741632470;9;101987;1618;3;1618;3;1;3;0;0;0;0;0;0;0;0;0
518;598;1357744136611;9;101987;1618;21;1618;171;85;16;3;8;3;2;1;2;1;8;3
519;598;1357745833656;9;101987;1618;6;1618;171;85;5;2;2;1;2;1;2;1;2;1
520;598;1357742519142;9;101987;1618;1;1618;5;2;1;1;1;1;1;1;1;1;1;1
521;598;1357742671939;9;101987;1618;3;1618;2;1;7;0;0;0;0;0;0;0;0;0
522;598;1357743174595;9;101987;1618;4;1618;179;89;1;1;1;1;1;1;1;1;1;1
523;598;1357745497734;9;101987;1618;99;1618;4;2;97;0;0;0;0;0;0;0;0;0
524;598;1357743463079;9;101987;1618;31;1618;1;0;18;0;1;0;1;0;1;0;1;0
525;598;1357740986751;9;101987;1618;3;1618;1;0;2;0;0;0;0;0;0;0;0;0
526;598;1357741599595;9;101987;1618;4;1618;49;24;3;2;2;2;2;2;2;2;2;2
527;598;1357740481001;9;101987;1618;16;1618;170;85;3;1;1;0;1;0;1;0;1;0
528;598;1357745487671;9;101987;1618;5;1618;0;-1;6;6;0;0;0;0;0;0;0;0
529;598;1357747338937;9;101987;1618;3;1618;180;90;1;0;1;0;1;0;1;0;1;0
530;598;1357746590734;9;101987;1618;3;1618;196;98;6;4;6;4;6;4;6;4;6;4
531;598;1357743133486;9;101987;1618;17;1618;1;-1;7;7;51;51;446;446;184;184;6;6
532;598;1357742389939;10;101987;1699;3;1699;183;91;1;1;1;1;1;1;1;1;1;1
533;598;1357747360562;10;101987;1699;1;1699;1;-1;0;0;0;0;0;0;0;0;0;0
534;598;1357743633829;10;101987;1699;2;1699;5;-1;2;2;2;2;2;2;2;2;2;2
535;598;1357743943158;10;101987;1699;83;1699;0;-1;40;40;0;0;0;0;0;0;0;0
536;598;1357741286611;10;101987;1699;6;1699;42;21;6;0;0;0;0;0;0;0;0;0
537;598;1357746895968;10;101987;1699;19;1699;5;2;5;0;0;0;0;0;0;0;0;0
538;598;1357740449220;10;101987;1699;3;1699;0;-1;7;7;5;5;0;0;0;0;0;0
539;598;1357740567423;10;101987;1699;24;1699;181;90;58;3;8;1;3;1;3;1;3;1
540;598;1357747456437;10;101987;1699;3;1699;207;103;7;5;7;5;7;5;7;5;7;5
541;598;1357746111187;10;101987;1699;44;1699;0;-1;16;16;0;0;0;0;0;0;0;0
542;598;1357745208937;10;101987;1699;3;1699;29;14;1;1;0;0;0;0;0;0;0;0
543;598;1357742165845;10;101987;1699;5;1699;41;20;1;0;0;0;0;0;0;0;0;0
544;598;1357743250017;10;101987;1699;14;1699;0;-1;10;10;1;1;1;1;1;1;1;1
545;598;1357742423064;10;101987;1699;2;1699;42;21;2;1;2;1;2;1;2;1;2;1
546;598;1357746642656;10;101987;1699;2;1699;0;-1;0;0;0;0;0;0;0;0;0;0
547;598;1357742595829;10;101987;1699;42;1699;0;-1;16;16;0;0;0;0;0;0;0;0
548;598;1357746036171;10;101987;1699;11;1699;179;-1;2;2;1;1;1;1;1;1;1;1
549;598;1357743676736;10;101987;1699;3;1699;3;1;10;2;7;2;5;2;5;2;7;2
550;598;1357740523783;10;101987;1699;8;1699;186;93;1;0;1;0;1;0;1;0;1;0
551;598;1357746335718;10;101987;1699;26;1699;180;90;2;1;1;1;1;1;1;1;1;1
552;598;1357747150968;10;101987;1699;3;1699;3;1;3;1;1;1;1;1;1;1;1;1
553;598;1357740331908;10;101987;1699;1;1699;5;2;2;2;2;2;2;2;2;2;2;2
554;598;1357747129468;10;101987;1699;9;1699;210;105;12;2;2;2;2;2;2;2;2;2
555;598;1357740417470;10;101987;1699;4;1699;180;90;29;8;21;8;3;3;3;3;4;3
556;598;1357742563267;10;101987;1699;3;1699;207;103;7;5;7;5;7;5;7;5;7;5
557;598;1357743496142;10;101987;1699;1;1699;1;-1;1;1;1;1;1;1;1;1;1;1
558;598;1357741474189;10;101987;1699;3;1699;0;-1;6;6;1;1;1;1;1;1;1;1
559;598;1357741834033;10;101987;1699;6;1699;189;94;2;2;2;2;2;2;2;2;2;2
560;598;1357746057796;10;101987;1699;1;1699;10;5;1;0;1;0;1;0;1;0;1;0
561;598;1357743953767;10;101987;1699;20;1699;26;13;64;3;9;2;2;2;2;2;4;2
562;598;1357740632626;10;101987;1699;2;1699;3;1;0;0;0;0;0;0;0;0;0;0
563;598;1357745865125;10;101987;1699;3;1699;3;1;3;1;1;1;1;1;1;1;1;1
564;598;1357747222296;10;101987;1699;18;1699;5;2;11;4;3;3;3;3;3;3;3;3
565;598;1357744083001;10;101987;1699;5;1699;5;2;2;1;1;1;1;1;1;1;1;1
566;598;1357741973314;10;101987;1699;16;1699;185;92;16;5;4;1;3;1;3;1;3;1
567;598;1357747045265;10;101987;1699;17;1699;183;91;11;0;1;0;1;0;1;0;1;0
568;598;1357741366689;10;101987;1699;5;1699;187;93;5;1;1;1;1;1;1;1;1;1
569;598;1357745371187;10;101987;1699;2;1699;3;1;1;1;1;1;1;1;1;1;1;1
570;598;1357746516187;10;101987;1699;6;1699;1;0;5;0;1;0;1;0;1;0;1;0
571;598;1357744050564;10;101987;1699;75;1699;25;12;89;2;0;0;0;0;0;0;0;0
572;598;1357747233453;10;101987;1699;30;1699;53;26;2;1;1;1;1;1;1;1;1;1
573;598;1357741060954;10;101987;1699;4;1699;207;103;8;5;8;5;8;5;8;5;8;5
574;598;1357746972156;10;101987;1699;31;1699;1;0;18;0;1;0;1;0;1;0;1;0
575;598;1357740406470;10;101987;1699;4;1699;42;21;2;0;2;0;0;0;0;0;2;0
576;598;1357743303439;10;101987;1699;10;1699;25;-1;4;4;0;0;446;446;4;4;4;4
577;598;1357745273140;10;101987;1699;1;1699;32;16;2;2;2;2;2;2;2;2;2;2
578;598;1357742465658;10;101987;1699;5;1699;189;94;1;1;1;1;1;1;1;1;1;1
579;598;1357745720953;10;101987;1699;56;1699;179;89;40;3;1;0;1;0;1;0;1;0
580;598;1357743909814;10;101987;1699;21;1699;1;0;3;0;0;0;0;0;0;0;0;0
581;598;1357741071986;10;101987;1699;4;1699;0;-1;7;7;0;0;0;0;0;0;0;0
582;598;1357741007986;10;101987;1699;11;1699;179;89;5;1;3;1;3;1;3;1;3;1
583;598;1357740997626;10;101987;1699;3;1699;195;97;3;1;3;1;3;1;3;1;3;1
584;598;1357741135767;10;101987;1699;3;1699;186;93;0;0;0;0;0;0;0;0;0;0
585;598;1357741769486;10;101987;1699;3;1699;207;103;2;2;2;2;2;2;2;2;2;2
586;598;1357742639001;10;101987;1699;22;1699;182;-1;35;35;4;4;2;2;2;2;2;2
587;598;1357742358361;10;101987;1699;2;1699;2;1;0;0;0;0;0;0;0;0;0;0
588;598;1357742262095;10;101987;1699;1;1699;3;1;1;1;1;1;1;1;1;1;1;1
589;598;1357745306125;10;101987;1699;19;1699;185;92;38;17;15;5;13;5;13;5;13;5
590;598;1357743431908;10;101987;1699;3;1699;193;-1;0;0;0;0;0;0;0;0;0;0
591;598;1357740374251;10;101987;1699;1;1699;6;3;3;1;3;1;3;1;3;1;3;1
592;598;1357747055625;10;101987;1699;4;1699;41;20;1;1;1;1;1;1;1;1;1;1
593;598;1357742272361;10;101987;1699;9;1699;180;90;4;0;1;0;1;0;1;0;1;0
594;598;1357746938812;10;101987;1699;47;1699;181;90;18;3;4;2;4;2;4;2;4;2
595;598;1357742818189;10;101987;1699;1;1699;3;-1;1;1;1;1;1;1;1;1;1;1
596;598;1357743877158;10;101987;1699;29;1699;0;-1;19;19;30;30;447;447;69;69;41;41
597;598;1357742080329;10;101987;1699;2;1699;26;13;0;0;0;0;0;0;0;0;0;0
598;598;1357747478343;10;101987;1699;11;1699;0;-1;1;1;4;4;447;447;78;78;2;2

